prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;5625;100.0
используемый язык;10;78;100.0
происходит из;10;78;100.0
имеет границы с;10;32;100.0
географические координаты;10;11;100.0
карта местонахождения;10;11;100.0
ISO 3166-2;10;10;100.0
административно делится на;10;10;100.0
высота над уровнем моря;10;10;100.0
государство;10;10;100.0
код GeoNames;10;10;100.0
общая тема категории;10;10;100.0
основная категория по теме;10;10;100.0
площадь;10;10;100.0
столица;10;10;100.0
это частный случай понятия;10;10;100.0
является столицей;10;10;100.0
FIPS 10-4 (страны и регионы);9;9;90.0
Who's on First ID;9;9;90.0
категория на Викискладе;9;9;90.0
код Freebase;9;9;90.0
место рождения;5;7;50.0
код в Большой каталанской энциклопедии;5;5;50.0
изображение;3;3;30.0
код BNF;3;3;30.0
место в MusicBrainz;3;3;30.0
баннер Викигида;2;2;20.0
идентификатор местоположения ArchINFORM;2;2;20.0
названо в честь;2;2;20.0
категория объединяет темы;1;2;10.0
код VIAF;1;2;10.0
ID отношения в OpenStreetMap;1;1;10.0
карта ареала вида;1;1;10.0
категория для людей, родившихся здесь;1;1;10.0
категория для людей, связанных с местностью;1;1;10.0
код BabelNet;1;1;10.0
код FAST;1;1;10.0
код GND;1;1;10.0
код LCNAF;1;1;10.0
код NLI;1;1;10.0
код TGN;1;1;10.0
код в энциклопедии «Британника онлайн»;1;1;10.0
название на языке оригинала;1;1;10.0
официальное название;1;1;10.0
часовой пояс;1;1;10.0
